agency_fdid,incident_number,incident_date,incident_year,incident_type_code,incident_type,aid_code,aid,property_use_category,property_use_code,property_use,address,city,state,postal_code,city_clean,incident_month
25115,20210001775,2021-11-17,2021,554,Assist invalid,,,4 - Residential,429,Multifamily dwelling,664 FAIRBURY WAY and CHAPEL STONE RD,COLUMBUS,OH,43004,columbus,2021-11-01
25115,20200001775,2020-11-25,2020,735,Alarm system sounded due to malfunction,4,Automatic aid given,"5 - Mercantile, Business",519,"Food and beverage sales, grocery store",300 S HAMILTON RD and MORRISON RD,GAHANNA,OH,43232,gahanna,2020-11-01
25115,20190001775,2019-09-24,2019,510,"Person in distress, other",,,4 - Residential,419,1 or 2 family dwelling,5750 CLARK STATE RD and SHULL RD,JEFFERSON TWP,OH,43230,jefferson twp,2019-09-01
25115,20180001775,2018-09-15,2018,321,"EMS call, excluding vehicle accident with injury",4,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,8645 BRENSTUHL PARK DR and BENT OAK DR,COLUMBUS,OH,43004,columbus,2018-09-01
25115,20210001774,2021-11-17,2021,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,1121 WILLOW BROOK CSG CT,JEFFERSON TWP,OH,43004,jefferson twp,2021-11-01
25115,20200001774,2020-11-25,2020,324,Motor vehicle accident with no injuries.,,,9 - Outside or Special Property,962,"Residential street, road or residential driveway",WILLOW BROOK CROSSING DR and STREAMSIDE DR,JEFFERSON TWP,OH,43004,jefferson twp,2020-11-01
25115,20190001774,2019-09-24,2019,733,Smoke detector activation due to malfunction,4,Automatic aid given,,,,695 TAYLOR RD and CHADWOOD DR,Gahanna,OH,43230,gahanna,2019-09-01
25115,20180001774,2018-09-14,2018,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,3300 MANN RD and HAVENS CORNERS RD,JEFFERSON TWP,OH,43004,jefferson twp,2018-09-01
25115,20210001773,2021-11-16,2021,611,Dispatched and cancelled en route,4,Automatic aid given,,,,148 OAK CREEK PL and THREE OAKS CT,Gahanna,OH,43230,gahanna,2021-11-01
25115,20200001773,2020-11-25,2020,671,HazMat release investigation w/no HazMat,,,4 - Residential,419,1 or 2 family dwelling,1587 BENT MAPLE DR and ALMOND PARK DR,JEFFERSON TWP,OH,43004,jefferson twp,2020-11-01
25115,20190001773,2019-09-24,2019,321,"EMS call, excluding vehicle accident with injury",,,"7 - Manufacturing, Processing",700,"Manufacturing, Processing",8455 E BROAD ST and DRIVEWAY,Reynoldsburg,OH,43068,reynoldsburg,2019-09-01
25115,20180001773,2018-09-14,2018,743,"Smoke detector activation, no fire - unintentional",2,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,1640 TAYLOR CORNERS CIR and WINDBROOK DR,JEFFERSON TWP,OH,43004,jefferson twp,2018-09-01
25115,20210001772,2021-11-16,2021,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,1621 FOXHALL RD and FOX LAKE DR,JEFFERSON TWP,OH,43004,jefferson twp,2021-11-01
25115,20200001772,2020-11-24,2020,651,"Smoke scare, odor of smoke",4,Automatic aid given,,,,6057 TUCKAHOE CT,New Albany,OH,43054,new albany,2020-11-01
25115,20190001772,2019-09-24,2019,321,"EMS call, excluding vehicle accident with injury",2,Automatic aid received,"3 - Health Care, Detention & Correction",311,"24-hour care Nursing homes, 4 or more persons",5201 MORSE RD and GOSHAWK LNDG,Gahanna,OH,43230,gahanna,2019-09-01
25115,20180001772,2018-09-14,2018,321,"EMS call, excluding vehicle accident with injury",4,Automatic aid given,,,,7878 WAGGONER RUN DR and WALKER SPRINGS DR,COLUMBUS,OH,43004,columbus,2018-09-01
25115,20210001771,2021-11-16,2021,324,Motor vehicle accident with no injuries.,,,9 - Outside or Special Property,961,Highway or divided highway,REYNOLDSBURG-NEW ALBANY RD and NORTH ST,Blacklick,OH,43004,blacklick,2021-11-01
25115,20200001771,2020-11-24,2020,611,Dispatched and cancelled en route,,,9 - Outside or Special Property,962,"Residential street, road or residential driveway",OXBOW DR and EAGLE GLEN DR,JEFFERSON TWP,OH,43004,jefferson twp,2020-11-01
25115,20190001771,2019-09-23,2019,554,Assist invalid,,,4 - Residential,429,Multifamily dwelling,760 HAWKS CREST LN and TAYLOR RD,JEFFERSON TWP,OH,43004,jefferson twp,2019-09-01
25115,20180001771,2018-09-14,2018,321,"EMS call, excluding vehicle accident with injury",4,Automatic aid given,,,,99 N BRICE RD and E BROAD ST,Columbus,OH,43213,columbus,2018-09-01
25115,20210001770,2021-11-16,2021,321,"EMS call, excluding vehicle accident with injury",2,Automatic aid received,1 - Assembly,173,Bus station,2256 COB TAIL WAY,JEFFERSON TWP,OH,43004,jefferson twp,2021-11-01
25115,20200001770,2020-11-24,2020,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,3601 N WAGGONER RD and WOODLAND CREEK CT,JEFFERSON TWP,OH,43004,jefferson twp,2020-11-01
25115,20190001770,2019-09-23,2019,321,"EMS call, excluding vehicle accident with injury",4,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,768 SHELLBARK ST and CEDAR RUN DR,COLUMBUS,OH,43004,columbus,2019-09-01
25115,20180001770,2018-09-14,2018,611,Dispatched and cancelled en route,4,Automatic aid given,,,,163 S HAMILTON RD and ROCKY FORK BLVD,Gahanna,OH,43230,gahanna,2018-09-01
25115,20210001769,2021-11-16,2021,321,"EMS call, excluding vehicle accident with injury",4,Automatic aid given,4 - Residential,429,Multifamily dwelling,831 ACORN GROVE DR and WALNUT GROVE DR,COLUMBUS,OH,43004,columbus,2021-11-01
25115,20200001769,2020-11-24,2020,611,Dispatched and cancelled en route,4,Automatic aid given,,,,7556 BRAEBURN CT,COLUMBUS,OH,43004,columbus,2020-11-01
25115,20190001769,2019-09-23,2019,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,7915 BLACK WILLOW DR and BLACK WILLOW CT,JEFFERSON TWP,OH,43004,jefferson twp,2019-09-01
25115,20180001769,2018-09-14,2018,321,"EMS call, excluding vehicle accident with injury",,,1 - Assembly,150,"Public or government, other",6767 HAVENS CORNERS RD and REYNOLDSBURG-NEW ALBANY RD,JEFFERSON TWP,OH,43004,jefferson twp,2018-09-01
25115,20210001768,2021-11-16,2021,321,"EMS call, excluding vehicle accident with injury",4,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,907 JEFFERSON CHASE WAY and EQUITANA WAY,COLUMBUS,OH,43004,columbus,2021-11-01
25115,20200001768,2020-11-24,2020,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,7976 NARROW LEAF DR,JEFFERSON TWP,OH,43004,jefferson twp,2020-11-01
25115,20190001768,2019-09-23,2019,611,Dispatched and cancelled en route,4,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,7917 ANTONIO LN and SHARAR FIELD DR,COLUMBUS,OH,43004,columbus,2019-09-01
25115,20180001768,2018-09-14,2018,611,Dispatched and cancelled en route,4,Automatic aid given,,,,1100 CAROWAY BLVD and CLOVERLY DR,Gahanna,OH,43230,gahanna,2018-09-01
25115,20210001767,2021-11-16,2021,321,"EMS call, excluding vehicle accident with injury",2,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,925 TAYLOR STATION RD,JEFFERSON TWP,OH,43230,jefferson twp,2021-11-01
25115,20200001767,2020-11-24,2020,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,26 PLEASANTVIEW DR,REYNOLDSBURG,OH,43004,reynoldsburg,2020-11-01
25115,20190001767,2019-09-22,2019,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,220 NORTH ST,JEFFERSON TWP,OH,43004,jefferson twp,2019-09-01
25115,20180001767,2018-09-14,2018,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,755 HAWKS CREST LN and TAYLOR RD,JEFFERSON TWP,OH,43004,jefferson twp,2018-09-01
25115,20210001766,2021-11-16,2021,321,"EMS call, excluding vehicle accident with injury",2,Automatic aid received,"5 - Mercantile, Business",599,Business office,6608 TAYLOR RD and EASTGATE PKWY,JEFFERSON TWP,OH,43004,jefferson twp,2021-11-01
25115,20200001766,2020-11-24,2020,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,1115 PIN OAK LN and FAIR OAK DR,JEFFERSON TWP,OH,43004,jefferson twp,2020-11-01
25115,20190001766,2019-09-22,2019,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,3895 CLOTTS RD,JEFFERSON TWP,OH,43230,jefferson twp,2019-09-01
25115,20180001766,2018-09-14,2018,733,Smoke detector activation due to malfunction,,,4 - Residential,419,1 or 2 family dwelling,175 ROYAL FARM  E and KINGSMEADOW,REYNOLDSBURG,OH,43004,reynoldsburg,2018-09-01
25115,20210001765,2021-11-16,2021,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,1155 MCNEIL DR and BLACK WILLOW DR,JEFFERSON TWP,OH,43004,jefferson twp,2021-11-01
25115,20200001765,2020-11-23,2020,671,HazMat release investigation w/no HazMat,4,Automatic aid given,4 - Residential,429,Multifamily dwelling,116 Town St,Gahanna,OH,43230,gahanna,2020-11-01
25115,20190001765,2019-09-22,2019,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,1066 OAK HILL RD and TAYLOR RD,JEFFERSON TWP,OH,43004,jefferson twp,2019-09-01
25115,20180001765,2018-09-13,2018,113,"Cooking fire, confined to container",4,Automatic aid given,4 - Residential,429,Multifamily dwelling,131 N HIGH ST and WALNUT ST,Gahanna,OH,43230,gahanna,2018-09-01
25115,20210001764,2021-11-16,2021,671,HazMat release investigation w/no HazMat,4,Automatic aid given,"7 - Manufacturing, Processing",700,"Manufacturing, Processing",8131 SMITHS MILL RD,New Albany,OH,43054,new albany,2021-11-01
25115,20200001764,2020-11-24,2020,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,6269 HAVENS RD and MANN RD,JEFFERSON TWP,OH,43004,jefferson twp,2020-11-01
25115,20190001764,2019-09-22,2019,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,1220 ELKHORN DR and PRINCEVILLE CT,JEFFERSON TWP,OH,43004,jefferson twp,2019-09-01
25115,20180001764,2018-09-13,2018,321,"EMS call, excluding vehicle accident with injury",4,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,784 TOWLER DR and MAISCH ST,COLUMBUS,OH,43004,columbus,2018-09-01
25115,20210001763,2021-11-16,2021,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,1652 MORRISON FARMS DR,JEFFERSON TWP,OH,43004,jefferson twp,2021-11-01
25115,20200001763,2020-11-23,2020,321,"EMS call, excluding vehicle accident with injury",4,Automatic aid given,,,,553 TALL OAKS DR and WOODMARK RUN,Gahanna,OH,43230,gahanna,2020-11-01
25115,20190001763,2019-09-22,2019,412,Gas leak (natural gas or LPG),4,Automatic aid given,,,,7331 BERKLEY SQ N,New Albany,OH,43054,new albany,2019-09-01
25115,20180001763,2018-09-13,2018,321,"EMS call, excluding vehicle accident with injury",4,Automatic aid given,,,,77 N REYNOLDSBURG-NEW ALBANY RD and E BROAD ST,Columbus,OH,43213,columbus,2018-09-01
25115,20210001762,2021-11-16,2021,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,429,Multifamily dwelling,785 HAWKS CREST LN and TAYLOR RD,JEFFERSON TWP,OH,43004,jefferson twp,2021-11-01
25115,20200001762,2020-11-23,2020,611,Dispatched and cancelled en route,4,Automatic aid given,,,,185 VILLAGE GATE BLVD and BOWTOWN RD,PATASKALA,OH,43068,pataskala,2020-11-01
25115,20190001762,2019-09-21,2019,553,Public service,,,4 - Residential,419,1 or 2 family dwelling,143 ROYAL FARM  E and KINGSMEADOW,REYNOLDSBURG,OH,43004,reynoldsburg,2019-09-01
25115,20180001762,2018-09-13,2018,321,"EMS call, excluding vehicle accident with injury",2,Automatic aid received,9 - Outside or Special Property,962,"Residential street, road or residential driveway",WAGGONER RD and DEER PARK WAY,Reynoldsburg,OH,43004,reynoldsburg,2018-09-01
25115,20210001761,2021-11-16,2021,611,Dispatched and cancelled en route,4,Automatic aid given,,,,912 COBBLE HILL,Gahanna,OH,43230,gahanna,2021-11-01
25115,20200001761,2020-11-23,2020,611,Dispatched and cancelled en route,4,Automatic aid given,,,,435 BARWOOD DR and FLINTWOOD DR,Gahanna,OH,43230,gahanna,2020-11-01
25115,20190001761,2019-09-21,2019,730,"System malfunction, other",,,4 - Residential,419,1 or 2 family dwelling,7711 SHERRIDON DR and OLD RIVER DR,JEFFERSON TWP,OH,43004,jefferson twp,2019-09-01
25115,20180001761,2018-09-13,2018,321,"EMS call, excluding vehicle accident with injury",2,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,704 N HAMILTON RD and OLD MILL DR,Gahanna,OH,43230,gahanna,2018-09-01
25115,20210001760,2021-11-15,2021,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,1532 OXBOW DR and SKYLAND CT,JEFFERSON TWP,OH,43004,jefferson twp,2021-11-01
25115,20200001760,2020-11-23,2020,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,6639 ESTATE VIEW DR N,JEFFERSON TWP,OH,43004,jefferson twp,2020-11-01
25115,20190001760,2019-09-21,2019,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,8455 MORSE RD and BABBITT RD,JEFFERSON TWP,OH,43054,jefferson twp,2019-09-01
25115,20180001760,2018-09-13,2018,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,7714 COPPERSHELL ST and KINGSHURST DR,COLUMBUS-JEFFERSON TWP,OH,43004,columbus-jefferson twp,2018-09-01
25115,20210001759,2021-11-15,2021,412,Gas leak (natural gas or LPG),4,Automatic aid given,4 - Residential,429,Multifamily dwelling,151 MILL ST and LODGE ALY,Gahanna,OH,43230,gahanna,2021-11-01
25115,20200001759,2020-11-23,2020,321,"EMS call, excluding vehicle accident with injury",,,"5 - Mercantile, Business",559,"Recreational, hobby, home repair sales, pet store",8231 E BROAD ST and CEDAR CLF,Reynoldsburg,OH,43068,reynoldsburg,2020-11-01
25115,20190001759,2019-09-21,2019,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,1661 BIRDSONG CT,JEFFERSON TWP,OH,43004,jefferson twp,2019-09-01
25115,20180001759,2018-09-13,2018,611,Dispatched and cancelled en route,4,Automatic aid given,2 - Educational,215,High school/junior high school/middle school,4300 CHERRY BOTTOM RD,Gahanna,OH,43230,gahanna,2018-09-01
25115,20210001758,2021-11-15,2021,321,"EMS call, excluding vehicle accident with injury",4,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,623 AZALEA FIELDS DR and ACONITE DR,COLUMBUS,OH,43004,columbus,2021-11-01
25115,20200001758,2020-11-23,2020,553,Public service,,,4 - Residential,419,1 or 2 family dwelling,7896 Black Willow Dr,Blacklick,OH,43004,blacklick,2020-11-01
25115,20190001758,2019-09-21,2019,321,"EMS call, excluding vehicle accident with injury",4,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,652 REDWOOD VALLEY DR and HALEIGH WOODS DR,COLUMBUS,OH,43004,columbus,2019-09-01
25115,20180001758,2018-09-13,2018,321,"EMS call, excluding vehicle accident with injury",4,Automatic aid given,9 - Outside or Special Property,962,"Residential street, road or residential driveway",BROAD ST and MEIJER DR,Blacklick,OH,43004,blacklick,2018-09-01
25115,20210001757,2021-11-15,2021,735,Alarm system sounded due to malfunction,2,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,1636 OXBOW DR and EAGLE GLEN DR,JEFFERSON TWP,OH,43004,jefferson twp,2021-11-01
25115,20200001757,2020-11-23,2020,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,1121 WILLOW BROOK CSG CT,JEFFERSON TWP,OH,43004,jefferson twp,2020-11-01
25115,20190001757,2019-09-20,2019,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,429,Multifamily dwelling,785 HAWKS CREST LN and TAYLOR RD,JEFFERSON TWP,OH,43004,jefferson twp,2019-09-01
25115,20180001757,2018-09-13,2018,611,Dispatched and cancelled en route,4,Automatic aid given,"5 - Mercantile, Business",599,Business office,501 MORRISON RD and ARBORS CIR,Gahanna,OH,43230,gahanna,2018-09-01
25115,20210001756,2021-11-15,2021,321,"EMS call, excluding vehicle accident with injury",4,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,7195 E BROAD ST and RICHMOND WOODS DR,COLUMBUS,OH,43068,columbus,2021-11-01
25115,20200001756,2020-11-23,2020,611,Dispatched and cancelled en route,4,Automatic aid given,,,,646 JONSOL CT and SAVERN PL,Gahanna,OH,43230,gahanna,2020-11-01
25115,20190001756,2019-09-20,2019,412,Gas leak (natural gas or LPG),4,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,1427 GALWAY BEND DR N and TAYLOR GLEN BLVD W,Pataskala,OH,43062,pataskala,2019-09-01
25115,20180001756,2018-09-13,2018,611,Dispatched and cancelled en route,4,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,4074 STANNAGE CLOSE,New Albany,OH,43054,new albany,2018-09-01
25115,20210001755,2021-11-15,2021,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,3239 MANN RD and HAVENS CORNERS RD,JEFFERSON TWP,OH,43230,jefferson twp,2021-11-01
25115,20200001755,2020-11-22,2020,324,Motor vehicle accident with no injuries.,,,9 - Outside or Special Property,962,"Residential street, road or residential driveway",7473 MORSE RD and AVIS RD,JEFFERSON TWP,OH,43054,jefferson twp,2020-11-01
25115,20190001755,2019-09-20,2019,324,Motor vehicle accident with no injuries.,4,Automatic aid given,,,,NB I270 and I670,MIFFLIN TWP,OH,43230,mifflin twp,2019-09-01
25115,20180001755,2018-09-12,2018,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,8085 WILLOW BROOK CROSSING DR,JEFFERSON TWP,OH,43004,jefferson twp,2018-09-01
25115,20210001754,2021-11-15,2021,553,Public service,,,4 - Residential,419,1 or 2 family dwelling,94 SCENIC RD,REYNOLDSBURG,OH,43004,reynoldsburg,2021-11-01
25115,20200001754,2020-11-22,2020,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,3710 MANN RD and HOWARD ST,JEFFERSON TWP,OH,43004,jefferson twp,2020-11-01
25115,20190001754,2019-09-20,2019,611,Dispatched and cancelled en route,4,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,542 BRISTOL DR SW and WOODBRIDGE PL SW,PATASKALA,OH,43068,pataskala,2019-09-01
25115,20180001754,2018-09-12,2018,321,"EMS call, excluding vehicle accident with injury",2,Automatic aid received,"7 - Manufacturing, Processing",700,"Manufacturing, Processing",8458 E BROAD ST and DRIVEWAY,JEFFERSON TWP,OH,43004,jefferson twp,2018-09-01
25115,20210001753,2021-11-15,2021,553,Public service,,,4 - Residential,419,1 or 2 family dwelling,3154 MANN RD and HAVENS CORNERS RD,JEFFERSON TWP,OH,43004,jefferson twp,2021-11-01
25115,20200001753,2020-11-22,2020,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,8641 GREYLAG ST and GOLDENEYE DR,JEFFERSON TWP,OH,43004,jefferson twp,2020-11-01
25115,20190001753,2019-09-20,2019,321,"EMS call, excluding vehicle accident with injury",2,Automatic aid received,"7 - Manufacturing, Processing",700,"Manufacturing, Processing",8455 E BROAD ST and DRIVEWAY,Reynoldsburg,OH,43068,reynoldsburg,2019-09-01
25115,20180001753,2018-09-12,2018,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,300 DEER TRAIL RD and ASTRA CIR,Reynoldsburg,OH,43068,reynoldsburg,2018-09-01
25115,20210001752,2021-11-15,2021,321,"EMS call, excluding vehicle accident with injury",4,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,696 THORNBUSH DR and HALEIGH WOODS DR,COLUMBUS,OH,43004,columbus,2021-11-01
25115,20200001752,2020-11-22,2020,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,1623 TAYLOR CORNERS CIR,JEFFERSON TWP,OH,43004,jefferson twp,2020-11-01
25115,20190001752,2019-09-19,2019,311,"Medical assist, assist EMS crew",,,4 - Residential,419,1 or 2 family dwelling,2612 TALLY-HO LN,JEFFERSON TWP,OH,43004,jefferson twp,2019-09-01
25115,20180001752,2018-09-12,2018,324,Motor vehicle accident with no injuries.,,,9 - Outside or Special Property,962,"Residential street, road or residential driveway",HAVENS CORNERS RD and REYNOLDSBURG-NEW ALBANY RD,JEFFERSON TWP,OH,43004,jefferson twp,2018-09-01
25115,20210001751,2021-11-14,2021,412,Gas leak (natural gas or LPG),4,Automatic aid given,4 - Residential,429,Multifamily dwelling,213 MACENROE DR and KIRKDALE DR,COLUMBUS,OH,43004,columbus,2021-11-01
25115,20200001751,2020-11-21,2020,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,3175 GREY FOX DR and FOX TAIL DR,JEFFERSON TWP,OH,43230,jefferson twp,2020-11-01
25115,20190001751,2019-09-19,2019,321,"EMS call, excluding vehicle accident with injury",4,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,7138 WATERFRONT LN and WATERSIDE VIEW DR,COLUMBUS,OH,43004,columbus,2019-09-01
25115,20180001751,2018-09-11,2018,611,Dispatched and cancelled en route,,,,,,6450 HAVENS CORNERS RD and COMMONWEALTH DR,JEFFERSON TWP,OH,43004,jefferson twp,2018-09-01
25115,20210001750,2021-11-14,2021,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,8433 MORSE RD and BABBITT RD,JEFFERSON TWP,OH,43054,jefferson twp,2021-11-01
25115,20200001750,2020-11-21,2020,611,Dispatched and cancelled en route,4,Automatic aid given,,,,781 SCIENCE BLVD and CLAYCRAFT RD,Gahanna,OH,43230,gahanna,2020-11-01
25115,20190001750,2019-09-19,2019,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,7539 E BROAD ST and BROADSTONE CIR,JEFFERSON TWP,OH,43004,jefferson twp,2019-09-01
25115,20180001750,2018-09-11,2018,321,"EMS call, excluding vehicle accident with injury",4,Automatic aid given,,,,624 AZALEA FIELDS DR and ACONITE DR,COLUMBUS,OH,43004,columbus,2018-09-01
25115,20210001749,2021-11-14,2021,611,Dispatched and cancelled en route,,,1 - Assembly,131,"Church, mosque, synagogue, temple, chapel",400 S WAGGONER RD,Reynoldsburg,OH,43068,reynoldsburg,2021-11-01
25115,20200001749,2020-11-21,2020,611,Dispatched and cancelled en route,,,9 - Outside or Special Property,960,"Street, other",4243 SHULL RD and HEADLEY RD,JEFFERSON TWP,OH,43230,jefferson twp,2020-11-01
25115,20190001749,2019-09-19,2019,321,"EMS call, excluding vehicle accident with injury",4,Automatic aid given,,,,WAGGONER RD and DOLMEN DR,COLUMBUS,OH,43004,columbus,2019-09-01
25115,20180001749,2018-09-11,2018,745,"Alarm system activation, no fire - unintentional",4,Automatic aid given,,,,7733 LERNER DR and POWERS RIDGE DR,COLUMBUS,OH,43004,columbus,2018-09-01
25115,20210001748,2021-11-14,2021,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,7818 ASTRA CIR and ASDEN CT,Reynoldsburg,OH,43068,reynoldsburg,2021-11-01
25115,20200001748,2020-11-21,2020,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,635 STREAMWATER DR and SHERRIDON DR,JEFFERSON TWP,OH,43004,jefferson twp,2020-11-01
25115,20190001748,2019-09-19,2019,324,Motor vehicle accident with no injuries.,,,9 - Outside or Special Property,962,"Residential street, road or residential driveway",2650 N REYNOLDSBURG-NEW ALBANY RD and WOLLI CREEK DR,JEFFERSON TWP,OH,43004,jefferson twp,2019-09-01
25115,20180001748,2018-09-11,2018,611,Dispatched and cancelled en route,4,Automatic aid given,4 - Residential,429,Multifamily dwelling,854 SUTTON PLACE DR,Gahanna,OH,43230,gahanna,2018-09-01
25115,20210001747,2021-11-14,2021,745,"Alarm system activation, no fire - unintentional",2,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,8151 GRANT PARK AVE and CANDORA ST,JEFFERSON TWP,OH,43004,jefferson twp,2021-11-01
25115,20200001747,2020-11-21,2020,321,"EMS call, excluding vehicle accident with injury",,,9 - Outside or Special Property,900,"Outside or special property, other",860 REYNOLDSBURG-NEW ALBANY RD and NORTH ST,JEFFERSON TWP,OH,43004,jefferson twp,2020-11-01
25115,20190001747,2019-09-19,2019,321,"EMS call, excluding vehicle accident with injury",,,8 - Storage,888,Fire station,6767 HAVENS CORNERS RD and REYNOLDSBURG-NEW ALBANY RD,JEFFERSON TWP,OH,43004,jefferson twp,2019-09-01
25115,20180001747,2018-09-11,2018,412,Gas leak (natural gas or LPG),4,Automatic aid given,,,,776 MORRISON RD and LEAVITT SERVICE RD,Gahanna,OH,43230,gahanna,2018-09-01
25115,20210001746,2021-11-14,2021,611,Dispatched and cancelled en route,4,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,7764 PINE MEADOW DR,PLAIN TWP,OH,43054,plain twp,2021-11-01
25115,20200001746,2020-11-21,2020,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,1202 JAYHAWK ST,JEFFERSON TWP,OH,43004,jefferson twp,2020-11-01
25115,20190001746,2019-09-19,2019,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,1376 PHLOX AVE and LANTANA AVE,JEFFERSON TWP,OH,43004,jefferson twp,2019-09-01
25115,20180001746,2018-09-11,2018,321,"EMS call, excluding vehicle accident with injury",2,Automatic aid received,"3 - Health Care, Detention & Correction",311,"24-hour care Nursing homes, 4 or more persons",5201 MORSE RD and GOSHAWK LNDG,Gahanna,OH,43230,gahanna,2018-09-01
25115,20210001745,2021-11-14,2021,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,7468 HAVENS CORNERS RD and YORK DR,JEFFERSON TWP,OH,43004,jefferson twp,2021-11-01
25115,20200001745,2020-11-21,2020,611,Dispatched and cancelled en route,4,Automatic aid given,,,,300 S HAMILTON RD and MORRISON RD,Gahanna,OH,43230,gahanna,2020-11-01
25115,20190001745,2019-09-19,2019,321,"EMS call, excluding vehicle accident with injury",4,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,7873 BRIANNA DR and SHARAR FIELD DR,COLUMBUS,OH,43004,columbus,2019-09-01
25115,20180001745,2018-09-11,2018,600,"Good intent call, other",,,9 - Outside or Special Property,962,"Residential street, road or residential driveway",MANN RD and HAVENS CORNERS RD,JEFFERSON TWP,OH,43004,jefferson twp,2018-09-01
25115,20210001744,2021-11-14,2021,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,2918 JENTLER WAY,JEFFERSON TWP,OH,43004,jefferson twp,2021-11-01
25115,20200001744,2020-11-20,2020,735,Alarm system sounded due to malfunction,4,Automatic aid given,"5 - Mercantile, Business",579,"Motor vehicle or boat sales, services, repair",926 TAYLOR STATION RD,Gahanna,OH,43230,gahanna,2020-11-01
