agency_fdid,basic_incident_number_fd1,basic_incident_date_original_fd13,basic_incident_year_fd13,basic_incident_type_code_fd121,basic_incident_type_fd121,basic_aid_given_or_received_code_fd122,basic_aid_given_or_received_fd122,basic_property_use_category_fd146,basic_property_use_code_fd146,basic_property_use_fd146,basic_incident_full_street_address,basic_incident_city_name_fd116,basic_incident_state_fd118,basic_incident_postal_code_fd119,incident_number_original,incident_year,incident_number_cleaned,clean_address
25115,0001811,2018-09-20,2018.0,321.0,"EMS call, excluding vehicle accident with injury",2.0,Automatic aid received,8 - Storage,891,Warehouse,8525 E BROAD ST and DRIVEWAY,Reynoldsburg,OH,43068,0001811,2018,2018001811,8525 E Broad St
25115,0001810,2021-11-22,2021.0,321.0,"EMS call, excluding vehicle accident with injury",,,8 - Storage,888,Fire station,6767 HAVENS CORNERS RD and REYNOLDSBURG-NEW ALBANY RD,Jefferson Twp,OH,43004,0001810,2021,2021001810,6767 Havens Corners Rd
25115,0001810,2020-12-01,2020.0,745.0,"Alarm system activation, no fire - unintentional",4.0,Automatic aid given,,,,825 COBBLE HILL,Gahanna,OH,43230,0001810,2020,2020001810,825 Cobble Hill
25115,0001810,2019-09-28,2019.0,651.0,"Smoke scare, odor of smoke",4.0,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,683 PARLIAMENT AVE and THEORI AVE,Gahanna,OH,43230,0001810,2019,2019001810,683 Parliament Ave
25115,0001810,2018-09-19,2018.0,321.0,"EMS call, excluding vehicle accident with injury",2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,6794 HAVENS CORNERS RD and REYNOLDSBURG-NEW ALBANY RD,Jefferson Twp,OH,43004,0001810,2018,2018001810,6794 Havens Corners Rd
25115,0001809,2021-11-22,2021.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,1271 TOTTEN DR and FAREHARM DR,Gahanna,OH,43054,0001809,2021,2021001809,1271 Totten Dr
25115,0001809,2020-12-01,2020.0,743.0,"Smoke detector activation, no fire - unintentional",,,4 - Residential,419,1 or 2 family dwelling,2940 N REYNOLDSBURG-NEW ALBANY RD and HANNAH FARMS CT,Jefferson Twp,OH,43004,0001809,2020,2020001809,2940 N Reynoldsburg New Albany Rd
25115,0001809,2019-09-28,2019.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,7914 NARROW LEAF DR and CLIMBING FIG DR,Jefferson Twp,OH,43004,0001809,2019,2019001809,7914 Narrow Leaf Dr
25115,0001809,2018-09-19,2018.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,7280 HAVENS CORNERS RD and BELANGEE DR,Jefferson Twp,OH,43004,0001809,2018,2018001809,7280 Havens Corners Rd
25115,0001808,2021-11-22,2021.0,553.0,Public service,,,4 - Residential,419,1 or 2 family dwelling,94 SCENIC RD,Reynoldsburg,OH,43004,0001808,2021,2021001808,94 Scenic Rd
25115,0001808,2020-12-01,2020.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,1289 MORNINGSIDE ST,Jefferson Twp,OH,43004,0001808,2020,2020001808,1289 Morningside St
25115,0001808,2019-09-28,2019.0,743.0,"Smoke detector activation, no fire - unintentional",2.0,Automatic aid received,4 - Residential,429,Multifamily dwelling,1211 OAK HILL RD and TAYLOR RD,Jefferson Twp,OH,43004,0001808,2019,2019001808,1211 Oak Hill Rd
25115,0001808,2018-09-19,2018.0,321.0,"EMS call, excluding vehicle accident with injury",,,"7 - Manufacturing, Processing",700,"Manufacturing, Processing",8455 E BROAD ST and DRIVEWAY,Reynoldsburg,OH,43068,0001808,2018,2018001808,8455 E Broad St
25115,0001807,2021-11-22,2021.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,1127 POPPY HILLS DR and KEYSTONE RANCH CT,Jefferson Twp,OH,43004,0001807,2021,2021001807,1127 Poppy Hills Dr
25115,0001807,2020-11-30,2020.0,611.0,Dispatched and cancelled en route,,,4 - Residential,419,1 or 2 family dwelling,2541 COLTS NECK RD and POND CLOSE RD,Jefferson Twp,OH,43004,0001807,2020,2020001807,2541 Colts Neck Rd
25115,0001807,2019-09-28,2019.0,651.0,"Smoke scare, odor of smoke",4.0,Automatic aid given,"5 - Mercantile, Business",581,Department or discount store,900 N HAMILTON RD and E JOHNSTOWN RD,Gahanna,OH,43230,0001807,2019,2019001807,900 N Hamilton Rd
25115,0001807,2018-09-19,2018.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,4 - Residential,429,Multifamily dwelling,811 CHESTNUT GROVE DR and CHESTNUT GROVE CT,Columbus,OH,43004,0001807,2018,2018001807,811 Chestnut Grove Dr
25115,0001806,2021-11-22,2021.0,381.0,Rescue or EMS standby,2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,2733 NORTHMONT DR and NORTHMONT CT,Jefferson Twp,OH,43004,0001806,2021,2021001806,2733 Northmont Dr
25115,0001806,2020-11-30,2020.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,,,,140 IMPERIAL DR and REGENTS RD,Gahanna,OH,43230,0001806,2020,2020001806,140 Imperial Dr
25115,0001806,2019-09-28,2019.0,321.0,"EMS call, excluding vehicle accident with injury",2.0,Automatic aid received,"7 - Manufacturing, Processing",700,"Manufacturing, Processing",8525 E BROAD ST and DRIVEWAY,Reynoldsburg,OH,43068,0001806,2019,2019001806,8525 E Broad St
25115,0001806,2018-09-19,2018.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,3254 N WAGGONER RD and HAVENS CORNERS RD,Jefferson Twp,OH,43004,0001806,2018,2018001806,3254 N Waggoner Rd
25115,0001805,2021-11-22,2021.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,4 - Residential,429,Multifamily dwelling,481 HEATHERBRIDGE LN,Columbus,OH,43004,0001805,2021,2021001805,481 Heatherbridge Ln
25115,0001805,2020-11-30,2020.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,1980 BELANGEE DR and RINNERT AVE,Jefferson Twp,OH,43004,0001805,2020,2020001805,1980 Belangee Dr
25115,0001805,2019-09-27,2019.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,917 SCHILLINGWOOD DR and HELMBRIGHT DR,Gahanna,OH,43230,0001805,2019,2019001805,917 Schillingwood Dr
25115,0001805,2018-09-18,2018.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,407 GRANVILLE ST and HAMILTON RD,Gahanna,OH,43230,0001805,2018,2018001805,407 Granville St
25115,0001804,2021-11-22,2021.0,554.0,Assist invalid,,,4 - Residential,419,1 or 2 family dwelling,4295 N WAGGONER RD and MCOWEN RD,Jefferson Twp,OH,43004,0001804,2021,2021001804,4295 N Waggoner Rd
25115,0001804,2020-11-30,2020.0,324.0,Motor vehicle accident with no injuries.,,,9 - Outside or Special Property,962,"Residential street, road or residential driveway",987 N WAGGONER RD and KENNEDY RD,Jefferson Twp,OH,43004,0001804,2020,2020001804,987 N Waggoner Rd
25115,0001804,2019-09-27,2019.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,5040 FOREST DR,New Albany,OH,43054,0001804,2019,2019001804,5040 Forest Dr
25115,0001804,2018-09-18,2018.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,I 270 SB and RAMP I 270 SB TO I 670 WB RAMP,Gahanna,OH,43230,0001804,2018,2018001804,I 270 Sb
25115,0001803,2021-11-22,2021.0,321.0,"EMS call, excluding vehicle accident with injury",2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,5616 HENSEL WOODS RD,Jefferson Twp,OH,43230,0001803,2021,2021001803,5616 Hensel Woods Rd
25115,0001803,2020-11-30,2020.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,2257 COB TAIL WAY,Jefferson Twp,OH,43004,0001803,2020,2020001803,2257 Cob Tail Way
25115,0001803,2019-09-27,2019.0,324.0,Motor vehicle accident with no injuries.,4.0,Automatic aid given,9 - Outside or Special Property,963,Street or road in commercial area,MORRISON RD and TECHCENTER DR,Gahanna,OH,43230,0001803,2019,2019001803,Morrison Rd
25115,0001803,2018-09-18,2018.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,396 ROCKY SPRINGS DR and ELGIN TRAIL DR,Jefferson Twp,OH,43004,0001803,2018,2018001803,396 Rocky Springs Dr
25115,0001802,2021-11-22,2021.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,397 HEMSTON DR and MORRISON RD,Gahanna,OH,43230,0001802,2021,2021001802,397 Hemston Dr
25115,0001802,2020-11-29,2020.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,8417 MORRISON FARMS CT and MORRISON FARMS DR,Jefferson Twp,OH,43004,0001802,2020,2020001802,8417 Morrison Farms Ct
25115,0001802,2019-09-27,2019.0,611.0,Dispatched and cancelled en route,,,9 - Outside or Special Property,965,Vehicle parking area,8455 E BROAD ST and DRIVEWAY,Reynoldsburg,OH,43230,0001802,2019,2019001802,8455 E Broad St
25115,0001802,2018-09-18,2018.0,611.0,Dispatched and cancelled en route,,,,,,8231 E BROAD ST and CEDAR CLF,Reynoldsburg,OH,43068,0001802,2018,2018001802,8231 E Broad St
25115,0001801,2021-11-21,2021.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,7756 LUPINE DR and PHLOX AVE,Jefferson Twp,OH,43004,0001801,2021,2021001801,7756 Lupine Dr
25115,0001801,2020-11-29,2020.0,321.0,"EMS call, excluding vehicle accident with injury",2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,180 ROYAL FARM  E and KINGSMEADOW,Reynoldsburg,OH,43004,0001801,2020,2020001801,180 Royal Farm E
25115,0001801,2019-09-27,2019.0,520.0,"Water problem, other",4.0,Automatic aid given,,,,270 north bound,Gahanna,OH,43230,0001801,2019,2019001801,270 North Bound
25115,0001801,2018-09-18,2018.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,7277 SMITHS MILL RD and FOREST DR,New Albany,OH,43054,0001801,2018,2018001801,7277 Smiths Mill Rd
25115,0001800,2021-11-21,2021.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,663 N REYNOLDSBURG-NEW ALBANY RD and WALNUT ST,Jefferson Twp,OH,43004,0001800,2021,2021001800,663 N Reynoldsburg New Albany Rd
25115,0001800,2020-11-28,2020.0,321.0,"EMS call, excluding vehicle accident with injury",2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,7370 E BROAD ST and PLEASANTVIEW DR,Jefferson Twp,OH,43004,0001800,2020,2020001800,7370 E Broad St
25115,0001800,2019-09-27,2019.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,1495 COMMONWEALTH DR and CARLTON WAY,Jefferson Twp,OH,43004,0001800,2019,2019001800,1495 Commonwealth Dr
25115,0001800,2018-09-18,2018.0,744.0,"Detector activation, no fire - unintentional",2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,5863 BEECH KNOLL AVE,Jefferson Twp,OH,43230,0001800,2018,2018001800,5863 Beech Knoll Ave
25115,0001799,2021-11-21,2021.0,321.0,"EMS call, excluding vehicle accident with injury",2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,7754 LUPINE DR and PHLOX AVE,Jefferson Twp,OH,43004,0001799,2021,2021001799,7754 Lupine Dr
25115,0001799,2020-11-28,2020.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,3238 N REYNOLDSBURG-NEW ALBANY RD and KITZMILLER RD,Jefferson Twp,OH,43004,0001799,2020,2020001799,3238 N Reynoldsburg New Albany Rd
25115,0001799,2019-09-27,2019.0,324.0,Motor vehicle accident with no injuries.,4.0,Automatic aid given,,,,TAYLOR RD and BROAD ST,Pataskala,OH,43062,0001799,2019,2019001799,Taylor Rd
25115,0001799,2018-09-18,2018.0,412.0,Gas leak (natural gas or LPG),2.0,Automatic aid received,9 - Outside or Special Property,983,"Pipeline, power line or other utility right-of-way",477 CLARK STATE RD and LONGSTRETH PARK PL,Jefferson Twp,OH,43230,0001799,2018,2018001799,477 Clark State Rd
25115,0001798,2021-11-21,2021.0,321.0,"EMS call, excluding vehicle accident with injury",,,"5 - Mercantile, Business",581,Department or discount store,8173 E BROAD ST and MEIJER DR,Reynoldsburg,OH,43068,0001798,2021,2021001798,8173 E Broad St
25115,0001798,2020-11-28,2020.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,172 SERRAN DR and GARY LEE DR,Gahanna,OH,43230,0001798,2020,2020001798,172 Serran Dr
25115,0001798,2019-09-27,2019.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,7822 CANDYTUFT ST and GERANIUM DR,Jefferson Twp,OH,43004,0001798,2019,2019001798,7822 Candytuft St
25115,0001798,2018-09-18,2018.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,MORSE RD and HARLEM RD,New Albany,OH,43054,0001798,2018,2018001798,Morse Rd
25115,0001797,2021-11-21,2021.0,511.0,Lock-out,,,4 - Residential,419,1 or 2 family dwelling,7355 PINECREST DR and STONE TRAIL DR,Jefferson Twp,OH,43004,0001797,2021,2021001797,7355 Pinecrest Dr
25115,0001797,2020-11-28,2020.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,2866 CORDELLA ST and SCHNEIDER WAY,Jefferson Twp,OH,43004,0001797,2020,2020001797,2866 Cordella St
25115,0001797,2019-09-27,2019.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,10102 WOODCREST WAY and FOREST DR,New Albany,OH,43054,0001797,2019,2019001797,10102 Woodcrest Way
25115,0001797,2018-09-18,2018.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,325 MASONGLEN CT,Pataskala,OH,43062,0001797,2018,2018001797,325 Masonglen Ct
25115,0001796,2021-11-21,2021.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,8090 WAGGONER TRACE DR and ORRIN LN,Columbus,OH,43004,0001796,2021,2021001796,8090 Waggoner Trace Dr
25115,0001796,2020-11-28,2020.0,735.0,Alarm system sounded due to malfunction,4.0,Automatic aid given,,,,551 YMCA PL and JOHNSTOWN RD,Gahanna,OH,43230,0001796,2020,2020001796,551 Ymca Pl
25115,0001796,2019-09-27,2019.0,531.0,Smoke or odor removal,,,4 - Residential,419,1 or 2 family dwelling,7812 FREESIA ST,Jefferson Twp,OH,43004,0001796,2019,2019001796,7812 Freesia St
25115,0001796,2018-09-18,2018.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,,,,646 ARBORS CIR,Gahanna,OH,43230,0001796,2018,2018001796,646 Arbors Cir
25115,0001795,2021-11-21,2021.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,234 ASHLEY CT,Gahanna,OH,43230,0001795,2021,2021001795,234 Ashley Ct
25115,0001795,2020-11-28,2020.0,553.0,Public service,,,4 - Residential,419,1 or 2 family dwelling,760 HAWKS CREST LN and TAYLOR RD,Jefferson Twp,OH,43004,0001795,2020,2020001795,760 Hawks Crest Ln
25115,0001795,2019-09-27,2019.0,421.0,Chemical hazard (no spill or leak),4.0,Automatic aid given,,,,1288 RESEARCH RD and CLAYCRAFT RD,Gahanna,OH,43230,0001795,2019,2019001795,1288 Research Rd
25115,0001795,2018-09-18,2018.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,8004 WILLOWBROOK CRSG DR,Jefferson Twp,OH,43004,0001795,2018,2018001795,8004 Willowbrook Crsg Dr
25115,0001794,2021-11-21,2021.0,651.0,"Smoke scare, odor of smoke",2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,7455 WELBLEY ST and BRADEN WAY,Jefferson Twp,OH,43004,0001794,2021,2021001794,7455 Welbley St
25115,0001794,2020-11-27,2020.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,7380 HAVENS CORNERS RD and BELANGEE DR,Jefferson Twp,OH,43004,0001794,2020,2020001794,7380 Havens Corners Rd
25115,0001794,2019-09-26,2019.0,735.0,Alarm system sounded due to malfunction,2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,8605 SWISHER CREEK CROSSING,Jefferson Twp,OH,43054,0001794,2019,2019001794,8605 Swisher Creek Crossing
25115,0001794,2018-09-17,2018.0,321.0,"EMS call, excluding vehicle accident with injury",,,1 - Assembly,150,"Public or government, other",6767 HAVENS CORNERS RD and REYNOLDSBURG-NEW ALBANY RD,Jefferson Twp,OH,43004,0001794,2018,2018001794,6767 Havens Corners Rd
25115,0001793,2021-11-21,2021.0,321.0,"EMS call, excluding vehicle accident with injury",2.0,Automatic aid received,"3 - Health Care, Detention & Correction",311,"24-hour care Nursing homes, 4 or more persons",5201 MORSE RD and GOSHAWK LNDG,Gahanna,OH,43230,0001793,2021,2021001793,5201 Morse Rd
25115,0001793,2020-11-27,2020.0,412.0,Gas leak (natural gas or LPG),,,4 - Residential,419,1 or 2 family dwelling,1401 SPANISH TRAIL CT and SPANISH BAY CT,Jefferson Twp,OH,43004,0001793,2020,2020001793,1401 Spanish Trail Ct
25115,0001793,2019-09-26,2019.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,,,,892 TAYLOR STATION RD,Jefferson Twp,OH,43004,0001793,2019,2019001793,892 Taylor Station Rd
25115,0001793,2018-09-17,2018.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,,,,7362 DONOVAN DR and MACFALLS WAY,Columbus,OH,43004,0001793,2018,2018001793,7362 Donovan Dr
25115,0001792,2021-11-20,2021.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,7411 PINECREST DR and ROCK MILL DR,Jefferson Twp,OH,43004,0001792,2021,2021001792,7411 Pinecrest Dr
25115,0001792,2020-11-27,2020.0,321.0,"EMS call, excluding vehicle accident with injury",,,"7 - Manufacturing, Processing",700,"Manufacturing, Processing",8525 E BROAD ST and LIMITED PKWY,Reynoldsburg,OH,43004,0001792,2020,2020001792,8525 E Broad St
25115,0001792,2019-09-26,2019.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,3688 MANN RD and HOWARD ST,Jefferson Twp,OH,43004,0001792,2019,2019001792,3688 Mann Rd
25115,0001792,2018-09-17,2018.0,321.0,"EMS call, excluding vehicle accident with injury",2.0,Automatic aid received,"7 - Manufacturing, Processing",700,"Manufacturing, Processing",8400 E BROAD ST and COUNTY LINE,Jefferson Twp,OH,43068,0001792,2018,2018001792,8400 E Broad St
25115,0001791,2021-11-20,2021.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,9112 PICKENS DR,Jefferson Twp,OH,43004,0001791,2021,2021001791,9112 Pickens Dr
25115,0001791,2020-11-27,2020.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,279 EMPIRE DR and BONNINGTON WAY,Gahanna,OH,43230,0001791,2020,2020001791,279 Empire Dr
25115,0001791,2019-09-26,2019.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,5435 MORSE RD and PRESERVE CROSSING BLVD,Gahanna,OH,43230,0001791,2019,2019001791,5435 Morse Rd
25115,0001791,2018-09-17,2018.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,140 S HAMILTON RD and GARY LEE DR,Gahanna,OH,43230,0001791,2018,2018001791,140 S Hamilton Rd
25115,0001790,2021-11-20,2021.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,8114 BILTMORE DR,Jefferson Twp,OH,43004,0001790,2021,2021001790,8114 Biltmore Dr
25115,0001790,2020-11-27,2020.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,5290 STRATSHIRE CT and STRATSHIRE LN,Jefferson Twp,OH,43230,0001790,2020,2020001790,5290 Stratshire Ct
25115,0001790,2019-09-26,2019.0,554.0,Assist invalid,,,4 - Residential,419,1 or 2 family dwelling,8105 ROYAL ELM DR and BEARDSLEY AVE,Jefferson Twp,OH,43004,0001790,2019,2019001790,8105 Royal Elm Dr
25115,0001790,2018-09-17,2018.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,789 SHELLBARK ST and CEDAR RUN DR,Columbus,OH,43004,0001790,2018,2018001790,789 Shellbark St
25115,0001789,2021-11-20,2021.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,1652 MORRISON FARMS DR,Jefferson Twp,OH,43004,0001789,2021,2021001789,1652 Morrison Farms Dr
25115,0001789,2020-11-27,2020.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,1219 OAKWOOD LN and FAIR OAK DR,Jefferson Twp,OH,43004,0001789,2020,2020001789,1219 Oakwood Ln
25115,0001789,2019-09-26,2019.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,144 E BROAD ST and N TOWNSHIP RD,Pataskala,OH,43062,0001789,2019,2019001789,144 E Broad St
25115,0001789,2018-09-17,2018.0,733.0,Smoke detector activation due to malfunction,,,4 - Residential,419,1 or 2 family dwelling,7765 LANTANA AVE and PANSY ST,Jefferson Twp,OH,43004,0001789,2018,2018001789,7765 Lantana Ave
25115,0001788,2021-11-20,2021.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,2568 N REYNOLDSBURG-NEW ALBANY RD and ROVILLA RD,Jefferson Twp,OH,43004,0001788,2021,2021001788,2568 N Reynoldsburg New Albany Rd
25115,0001788,2020-11-27,2020.0,111.0,Building fire,4.0,Automatic aid given,,,,484 E JOHNSTOWN RD and COLONY CT,Gahanna,OH,43230,0001788,2020,2020001788,484 E Johnstown Rd
25115,0001788,2019-09-26,2019.0,554.0,Assist invalid,4.0,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,7873 BRIANNA DR and SHARAR FIELD DR,Columbus,OH,43004,0001788,2019,2019001788,7873 Brianna Dr
25115,0001788,2018-09-17,2018.0,735.0,Alarm system sounded due to malfunction,4.0,Automatic aid given,"5 - Mercantile, Business",599,Business office,535 OFFICENTER PL,Gahanna,OH,43230,0001788,2018,2018001788,535 Officenter Pl
25115,0001787,2021-11-20,2021.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,7818 BIRCH CREEK DR,Jefferson Twp,OH,43004,0001787,2021,2021001787,7818 Birch Creek Dr
25115,0001787,2020-11-27,2020.0,321.0,"EMS call, excluding vehicle accident with injury",,,9 - Outside or Special Property,965,Vehicle parking area,8107 E BROAD ST and N WAGGONER RD,Reynoldsburg,OH,43068,0001787,2020,2020001787,8107 E Broad St
25115,0001787,2019-09-26,2019.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,683 MULBERRY ST,Jefferson Twp,OH,43004,0001787,2019,2019001787,683 Mulberry St
25115,0001787,2018-09-16,2018.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,"5 - Mercantile, Business",559,"Recreational, hobby, home repair sales, pet store",6800 E BROAD ST and ROSEHILL RD,Columbus,OH,43213,0001787,2018,2018001787,6800 E Broad St
25115,0001786,2021-11-19,2021.0,111.0,Building fire,2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,1298 HICKORY VALLEY DR and ASPEN RIDGE DR,Jefferson Twp,OH,43004,0001786,2021,2021001786,1298 Hickory Valley Dr
25115,0001786,2020-11-27,2020.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,3239 MANN RD and HAVENS CORNERS RD,Jefferson Twp,OH,43004,0001786,2020,2020001786,3239 Mann Rd
25115,0001786,2019-09-26,2019.0,322.0,Motor vehicle accident with injuries,2.0,Automatic aid received,"5 - Mercantile, Business",519,"Food and beverage sales, grocery store",8301 E BROAD ST and HALLOWELL DR,Reynoldsburg,OH,430668,0001786,2019,2019001786,8301 E Broad St
25115,0001786,2018-09-16,2018.0,321.0,"EMS call, excluding vehicle accident with injury",2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,1534 MORRISON FARMS DR and MORRISON FARMS CT,Jefferson Twp,OH,43004,0001786,2018,2018001786,1534 Morrison Farms Dr
25115,0001785,2021-11-19,2021.0,554.0,Assist invalid,,,4 - Residential,419,1 or 2 family dwelling,7818 BIRCH CREEK DR,Jefferson Twp,OH,43004,0001785,2021,2021001785,7818 Birch Creek Dr
25115,0001785,2020-11-26,2020.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,2573 SWISHER CREEK DR and WILLS RUN RD,Jefferson Twp,OH,43004,0001785,2020,2020001785,2573 Swisher Creek Dr
25115,0001785,2019-09-26,2019.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,4 - Residential,429,Multifamily dwelling,7624 W RIVER OAK PL,Reynoldsburg,OH,43068,0001785,2019,2019001785,7624 W River Oak Pl
25115,0001785,2018-09-16,2018.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,205 BRUEGHEL and OVERMONT RIDGE,Columbus,OH,43004,0001785,2018,2018001785,205 Brueghel
25115,0001784,2021-11-19,2021.0,735.0,Alarm system sounded due to malfunction,4.0,Automatic aid given,8 - Storage,891,Warehouse,861 TAYLOR RD and CHADWOOD DR,Gahanna,OH,43230,0001784,2021,2021001784,861 Taylor Rd
25115,0001784,2020-11-26,2020.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,429,Multifamily dwelling,760 HAWKS CREST LN and TAYLOR RD,Jefferson Twp,OH,43004,0001784,2020,2020001784,760 Hawks Crest Ln
25115,0001784,2019-09-26,2019.0,322.0,Motor vehicle accident with injuries,4.0,Automatic aid given,9 - Outside or Special Property,962,"Residential street, road or residential driveway",6547 CLARK STATE RD,Gahanna,OH,43004,0001784,2019,2019001784,6547 Clark State Rd
25115,0001784,2018-09-16,2018.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,1746 TAYLOR STATION RD and WINDBROOK DR,Jefferson Twp,OH,43004,0001784,2018,2018001784,1746 Taylor Station Rd
25115,0001783,2021-11-19,2021.0,321.0,"EMS call, excluding vehicle accident with injury",,,8 - Storage,888,Fire station,6767 HAVENS CORNERS RD and REYNOLDSBURG-NEW ALBANY RD,Jefferson Twp,OH,43004,0001783,2021,2021001783,6767 Havens Corners Rd
25115,0001783,2020-11-26,2020.0,611.0,Dispatched and cancelled en route,2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,1236 CONNER RIDGE ST,Jefferson Twp,OH,43004,0001783,2020,2020001783,1236 Conner Ridge St
25115,0001783,2019-09-26,2019.0,322.0,Motor vehicle accident with injuries,,,9 - Outside or Special Property,962,"Residential street, road or residential driveway",DIXON RD and MCOWEN RD,Pataskala,OH,43062,0001783,2019,2019001783,Dixon Rd
